deg hall1 accelX accelY
46 -20972 0.00 0.00
47 -31457 0.00 0.00
47 -15729 4.76 0.00
47 -23593 3.30 0.00
47 -15729 8.09 0.00
50 -5243 0.00 0.00
50 10486 0.00 0.00
51 31457 0.00 0.00
51 766 0.00 0.00
51 -31457 4.09 0.00
51 26214 -0.10 0.00
51 770 -0.43 3.40
51 764 -2.72 3.10
51 732 -1.97 5.59
51 653 1.28 7.24
51 857 0.00 0.00
51 15729 6.10 0.00
51 -13107 4.60 0.00
51 18350 5.10 0.00
51 -28836 2.84 0.00
51 -15729 6.43 0.00
51 5243 0.24 0.00
51 -28836 8.28 0.00
51 31457 7.06 0.00
51 26214 6.22 0.00
51 -15729 8.32 0.00
51 10486 5.92 0.00
51 -7864 6.85 0.00
51 -28836 7.46 0.00
51 -13107 2.83 0.00
51 18350 4.72 0.00
51 -15729 -1.27 0.00
51 -5243 0.00 0.00
51 -26214 6.28 0.00
51 -5243 6.35 0.00
51 15729 0.00 0.00
51 -7864 3.98 0.00
51 -15729 6.79 0.00
51 31457 5.60 0.00
51 13107 4.24 0.00
51 -13107 1.52 0.00
51 -5243 0.22 0.00
51 -10486 1.53 0.00
51 -13107 6.59 0.00
51 -2621 6.81 0.00
51 26214 6.76 0.00
51 -10486 0.00 0.00
51 728 0.00 0.00
51 28836 3.38 0.00
54 757 0.00 0.00
56 -2621 0.00 0.00
58 666 0.00 0.00
61 -28836 1.61 0.00
61 -2621 4.06 0.00
61 767 0.00 0.00
61 0 -0.40 0.00
61 770 0.00 0.00
61 13107 3.45 0.00
61 20972 4.11 0.00
61 26214 0.00 0.00
61 697 0.00 0.00
61 31457 0.00 0.00
61 18350 0.00 4.97
61 766 0.00 0.00
61 -15729 1.89 0.00
61 0 1.30 0.00
61 763 -1.10 -2.12
61 731 -2.52 1.09
61 644 0.08 5.18
61 616 -0.11 6.28
61 712 2.42 3.85
61 756 0.16 2.51
61 766 -2.05 1.42
62 769 3.84 0.70
62 -15729 8.25 0.00
64 7864 0.00 0.00
68 18350 6.11 0.00
68 -5243 0.00 0.00
68 768 0.00 0.00
68 15729 0.00 0.00
68 23593 0.00 0.00
68 18350 -1.72 0.00
68 -26214 3.68 0.00
68 0 2.13 0.00
68 -10486 3.16 0.00
68 28836 4.94 0.00
68 -7864 0.00 0.00
69 18350 0.00 0.00
69 751 0.00 0.00
70 -15729 0.00 0.00
72 -31457 0.00 0.00
73 13107 0.00 0.00
76 13107 1.96 0.00
76 28836 4.66 0.00
76 -28836 0.00 0.00
76 -26214 0.00 0.00
76 591 0.00 0.00
76 -28836 0.00 0.00
76 -10486 0.00 0.00
76 10486 0.00 0.00
76 -15729 0.00 0.00
76 10486 0.00 0.00
76 -26214 0.00 0.00
77 20972 0.33 0.00
77 2621 0.00 0.00
77 15729 0.00 0.00
77 26214 0.00 0.00
77 761 0.00 0.00
78 20972 2.83 0.00
80 2621 0.00 0.00
81 31457 0.00 0.00
84 -18350 0.00 0.00
84 725 0.00 0.00
84 -31457 -1.25 0.00
84 598 0.00 0.00
84 -28836 0.00 0.00
84 2621 1.72 0.00
84 -5243 0.67 0.00
84 760 0.00 0.00
84 23593 -2.33 0.00
84 18350 0.71 0.00
84 682 0.00 0.00
84 -20972 0.00 0.00
87 18350 0.00 0.00
88 18350 3.10 0.00
89 15729 0.00 0.00
89 -7864 1.44 0.00
89 449 0.00 0.00
89 28836 0.00 0.00
89 763 0.00 0.00
89 -26214 0.00 0.00
89 769 0.00 0.00
89 31457 -0.85 0.00
89 750 -1.05 0.00
89 -13107 0.00 0.00
89 -10486 1.99 0.00
89 672 -2.10 0.00
89 769 0.00 0.00
89 0 0.00 0.00
89 -10486 0.00 0.00
89 -31457 0.00 0.00
89 -10486 0.00 0.00
88 759 0.00 0.00
88 718 0.00 0.00
88 5243 2.68 0.00
88 23593 7.41 0.00
88 23593 0.00 0.00
88 -18350 0.00 0.00
88 13107 0.00 0.00
88 759 0.00 0.00
88 -28836 3.50 0.00
88 13107 2.02 0.00
88 2621 8.37 0.00
88 10486 0.00 0.00
88 7864 1.47 0.00
88 -13107 2.18 0.00
88 0 0.00 0.00
88 -20972 7.40 0.00
88 10486 0.83 0.00
88 767 0.00 0.00
88 2621 0.67 0.00
88 -18350 0.00 0.00
89 10486 0.00 0.00
89 -23593 0.00 0.00
89 26214 0.00 0.00
89 -28836 -3.75 0.00
89 -26214 0.00 0.00
89 671 0.00 0.00
89 -18350 0.00 0.00
89 -26214 0.00 0.00
89 -15729 0.00 0.00
89 -5243 0.62 0.00
89 -13107 4.59 0.00
89 -20972 7.50 0.00
89 634 -1.59 3.45
89 756 0.55 4.29
89 766 -1.31 0.00
89 767 1.77 1.40
89 764 4.33 -0.55
89 713 0.07 -0.58
89 792 -3.79 0.00
89 28836 0.00 -1.18
89 -23593 0.00 0.35
89 2621 0.00 0.00
89 31457 1.62 0.00
89 -26214 2.38 0.00
89 -23593 1.11 0.00
89 28836 7.48 0.00
89 -15729 2.54 0.00
89 13107 4.90 0.00
89 20972 0.00 0.00
89 23593 1.47 0.00
89 -15729 4.96 0.00
89 15729 0.61 0.00
89 -18350 1.96 0.00
89 -10486 8.78 0.00
89 5243 0.00 0.00
89 -7864 -3.31 0.00
89 13107 0.69 0.00
89 682 0.00 0.00
89 2621 6.57 0.00
89 10486 5.24 0.00
89 -20972 6.55 0.00
89 23593 1.58 0.00
89 -26214 0.01 0.00
89 -28836 3.61 0.00
89 20972 1.31 0.00
89 -5243 1.96 0.00
89 -31457 3.65 0.00
89 -2621 4.27 0.00
89 20972 0.00 0.00
89 10486 4.70 0.00
89 0 7.85 0.00
89 28836 5.88 0.00
89 424 2.72 0.00
89 0 0.00 -0.24
89 -10486 0.00 0.00
89 13107 0.21 0.00
89 -2621 -1.88 0.00
89 -13107 7.07 0.00
89 26214 2.98 0.00
89 -13107 0.00 0.00
89 -15729 6.14 0.00
89 15729 0.00 0.00
89 769 1.88 0.00
89 -28836 0.00 0.00
89 28836 0.00 0.00
89 -2621 3.50 0.00
89 742 3.22 2.17
89 766 1.81 0.00
89 -5243 0.15 0.00
89 -13107 0.08 0.00
89 -5243 1.50 0.00
89 15729 -0.84 0.00
89 -13107 6.39 0.00
89 -10486 7.70 0.00
89 26214 -0.45 0.00
89 767 -1.73 4.46
89 756 2.54 6.02
89 705 0.19 0.79
89 638 2.17 6.85
89 706 -0.25 7.68
89 766 -1.48 4.16
89 768 0.00 0.00
89 18350 0.00 0.00
89 7864 1.04 0.00
89 -28836 5.41 0.00
89 7864 7.48 0.00
89 -15729 6.33 0.00
89 18350 0.00 0.00
89 10486 -0.18 0.00
89 20972 -3.03 0.00
89 750 6.33 3.39
89 656 -2.35 6.38
89 484 4.10 0.15
89 756 -0.07 3.10
89 768 0.00 0.00
89 -10486 4.14 0.00
89 -31457 3.97 0.00
89 26214 0.33 0.00
89 0 2.03 0.00
89 5243 0.00 0.00
89 -13107 0.00 0.00
89 -15729 5.71 0.00
89 -7864 3.28 0.00
88 -10486 0.00 0.00
88 26214 4.10 0.00
88 -31457 2.42 0.00
88 26214 6.96 0.00
88 2621 6.56 0.00
88 767 0.00 0.00
88 -20972 0.00 0.00
88 31457 0.00 0.00
88 -10486 6.32 0.00
88 713 0.00 0.00
88 -28836 0.60 0.00
88 26214 3.22 0.00
88 -2621 3.35 0.00
88 26214 0.40 0.00
88 26214 4.43 0.00
88 -28836 3.87 0.00
88 13107 5.86 0.00
88 2621 0.00 0.00
88 -13107 0.00 0.00
88 767 4.66 0.00
88 26214 0.00 -0.58
88 23593 0.00 -4.04
88 28836 0.00 0.00
88 -31457 1.11 0.00
88 -20972 0.00 0.00
88 31457 1.28 0.00
88 31457 1.81 0.00
89 708 -3.19 0.00
92 618 -0.11 2.62
101 749 1.54 8.08
140 -26214 -1.10 0.00
140 28836 0.00 0.00
140 -20972 0.00 0.00
140 767 0.00 0.00
152 2621 0.00 0.00
180 13107 0.00 0.00
180 756 0.00 0.00
180 -5243 -1.21 0.00
180 769 0.00 0.00
180 -15729 0.00 0.00
180 26214 2.83 0.00
180 20972 0.00 0.00
180 -26214 0.00 0.00
180 28836 0.00 0.00
180 28836 0.00 0.00
180 2621 -0.96 0.00
180 20972 0.00 0.00
180 -20972 4.16 0.00
180 641 0.00 0.00
180 769 -0.52 0.00
180 20972 0.00 0.00
180 13107 0.00 0.00
180 -13107 0.00 1.98
180 -15729 0.00 -2.84
180 -10486 0.00 0.81
180 13107 0.00 0.00
180 0 0.00 0.00
180 -26214 0.00 0.00
180 769 2.39 0.00
180 -28836 -3.69 0.00
180 724 0.00 0.00
180 -28836 0.00 0.00
180 767 0.00 0.00
180 -23593 0.00 0.00
180 18350 0.00 0.00
180 -28836 0.00 0.00
180 2621 0.00 0.00
180 -10486 0.00 0.00
180 737 0.00 0.00
180 18350 5.46 0.00
180 10486 0.00 0.00
180 20972 -4.08 0.00
180 23593 0.00 0.00
180 -2621 0.00 0.00
180 -18350 7.59 0.00
180 -20972 0.00 0.00
180 18350 4.02 0.00
180 -2621 2.14 0.00
180 768 0.00 0.00
180 751 0.00 0.00
180 -18350 0.00 0.00
180 766 0.00 0.00
180 18350 3.33 0.00
180 756 0.00 0.00
180 26214 0.37 0.00
180 728 0.00 0.00
180 -26214 0.00 0.00
180 580 0.00 0.00
180 768 0.00 0.00
180 765 0.00 0.00
180 -18350 0.00 0.00
180 -15729 0.00 0.00
180 493 5.05 0.00
180 -26214 0.00 0.00
180 -26214 0.00 0.00
180 -7864 -1.63 0.00
180 761 0.00 0.00
180 7864 0.00 0.00
180 750 0.00 0.00
180 -13107 0.00 0.00
180 895 0.00 0.00
180 -10486 0.00 0.00
180 -20972 0.00 0.00
180 768 0.00 0.00
180 739 0.00 0.00
180 10486 0.00 0.00
180 607 0.00 0.00
180 -28836 -1.02 0.00
180 757 0.00 0.00
180 5243 0.00 0.00
180 768 0.00 0.00
180 749 0.00 0.00
180 -26214 2.30 0.00
180 765 0.00 0.00
180 15729 0.66 0.00
180 769 -0.67 3.36
180 766 -0.28 -1.52
180 759 1.96 1.13
180 735 0.00 0.00
180 28836 0.00 0.00
180 769 0.00 0.00
129 0 0.00 0.00
129 760 0.00 0.00
129 13107 0.00 0.00
129 767 0.00 0.00
130 2621 0.00 0.00
129 26214 0.00 0.00
57 705 0.81 0.00
57 20972 0.00 0.00
57 -7864 0.15 0.00
57 768 0.00 0.00
57 -28836 0.00 0.00
57 5243 7.54 0.00
6 -7864 0.00 0.00
4 -31457 0.00 0.00
2 23593 0.00 0.00
2 20972 9.72 0.00
2 0 9.69 0.00
2 -20972 8.48 0.00
2 28836 7.66 0.00
2 -2621 8.77 0.00
2 31457 5.28 0.00
2 -2621 4.35 0.00
0 7864 0.00 -0.12
0 26214 0.00 0.00
0 -20972 8.46 0.00
0 -26214 9.23 0.00
0 -7864 9.23 0.00
0 -7864 8.40 0.00
0 0 8.25 0.00
0 -5243 8.53 0.00
0 10486 7.04 0.00
0 18350 6.49 0.00
0 -26214 7.73 0.00
0 18350 7.86 0.00
0 -28836 6.71 0.00
0 -5243 8.46 0.00
0 10486 7.94 0.00
0 -7864 8.60 0.00
0 26214 8.58 0.00
0 -5243 8.43 0.00
0 28836 8.57 0.00
0 -26214 8.69 0.00
0 15729 7.50 0.00
0 10486 7.47 0.00
0 -2621 8.16 0.00
0 7864 8.16 0.00
0 -31457 8.18 0.00
0 13107 8.36 0.00
0 20972 8.41 0.00
0 28836 8.33 0.00
0 -2621 8.36 0.00
0 15729 8.31 0.00
0 -5243 8.22 0.00
0 -13107 7.80 0.00
0 -31457 7.61 0.00
0 -7864 8.03 0.00
0 26214 8.17 0.00
0 -20972 8.34 0.00
0 28836 8.26 0.00
0 -26214 8.30 0.00
0 20972 8.31 0.00
0 -2621 8.25 0.00
0 -2621 8.21 0.00
0 -15729 8.09 0.00
0 -26214 7.98 0.00
0 -13107 8.13 0.00
0 10486 8.21 0.00
0 7864 8.23 0.00
0 -10486 8.25 0.00
0 5243 8.21 0.00
0 -20972 8.14 0.00
0 15729 8.14 0.00
0 7864 8.17 0.00
0 -5243 8.16 0.00
0 -23593 8.14 0.00
0 31457 8.16 0.00
0 23593 8.17 0.00
0 23593 8.12 0.00
0 23593 8.15 0.00
0 -23593 8.19 0.00
0 -5243 8.17 0.00
0 -5243 8.20 0.00
0 -5243 8.16 0.00
0 5243 8.16 0.00
0 13107 8.16 0.00
0 13107 8.18 0.00
0 31457 8.18 0.00
0 23593 8.16 0.00
0 -23593 8.14 0.00
0 23593 8.16 0.00
0 -23593 8.16 0.00
0 31457 8.16 0.00
0 -23593 8.19 0.00
0 23593 8.16 0.00
0 -23593 8.14 0.00
0 13107 8.18 0.00
0 -5243 8.15 0.00
0 -23593 8.18 0.00
0 31457 8.18 0.00
0 23593 8.16 0.00
0 -5243 8.17 0.00
0 -5243 8.16 0.00
0 -5243 8.17 0.00
0 -5243 8.17 0.00
0 -23593 8.14 0.00
0 -23593 8.16 0.00
0 5243 8.16 0.00
0 -5243 8.14 0.00
0 -23593 8.15 0.00
0 -5243 8.15 0.00
0 -23593 8.16 0.00
0 -5243 8.15 0.00
0 13107 8.16 0.00
0 23593 8.16 0.00
0 -23593 8.15 0.00
0 -23593 8.15 0.00
0 23593 8.14 0.00
0 -5243 8.17 0.00
0 -5243 8.14 0.00
0 23593 8.15 0.00
0 23593 8.16 0.00
0 -5243 8.16 0.00
0 13107 8.16 0.00
0 -23593 8.17 0.00
0 23593 8.15 0.00
0 23593 8.16 0.00
0 -5243 8.15 0.00
0 -23593 8.17 0.00
0 13107 8.17 0.00
0 13107 8.18 0.00
0 5243 8.19 0.00
0 23593 8.17 0.00
0 23593 8.19 0.00
0 -5243 8.17 0.00
0 -23593 8.15 0.00
0 -23593 8.18 0.00
0 -23593 8.16 0.00
0 23593 8.15 0.00
0 -23593 8.18 0.00
0 23593 8.16 0.00
0 -23593 8.15 0.00
0 23593 8.16 0.00
0 5243 8.17 0.00
0 23593 8.17 0.00
0 -23593 8.17 0.00
0 -23593 8.14 0.00
0 5243 8.17 0.00
0 -23593 8.16 0.00
0 -23593 8.17 0.00
0 13107 9.54 0.00
0 13107 9.54 0.00
0 -15729 9.52 0.00
0 31457 9.53 0.00
0 -15729 9.54 0.00
0 31457 9.54 0.00
0 31457 9.54 0.00
0 31457 9.52 0.00
0 31457 9.56 0.00
0 -5243 9.54 0.00
0 -5243 9.53 0.00
0 13107 9.53 0.00
0 -23593 9.55 0.00
0 -15729 9.53 0.00
0 13107 9.54 0.00
0 31457 9.54 0.00
0 13107 9.54 0.00
0 13107 9.53 0.00
0 -5243 9.54 0.00
0 31457 9.57 0.00
0 -15729 9.53 0.00
0 31457 9.56 0.00
0 31457 9.53 0.00
0 -5243 9.54 0.00
0 31457 9.53 0.00
0 31457 9.53 0.00
0 -15729 9.55 0.00
0 -15729 9.54 0.00
0 -5243 9.51 0.00
0 31457 9.54 0.00
0 -15729 9.53 0.00
0 13107 9.53 0.00
0 2621 9.54 0.00
0 31457 9.53 0.00
0 -23593 9.53 0.00
0 31457 9.55 0.00
0 13107 9.52 0.00
0 2621 9.54 0.00
0 13107 9.55 0.00
0 31457 9.53 0.00
0 -15729 9.55 0.00
0 -15729 9.53 0.00
0 31457 9.55 0.00
0 -15729 9.54 0.00
0 2621 9.52 0.00
0 13107 9.55 0.00
0 31457 9.53 0.00
0 13107 9.54 0.00
0 31457 9.54 0.00
0 31457 9.53 0.00
0 -23593 9.54 0.00
0 13107 9.53 0.00
0 13107 9.53 0.00
0 -15729 9.54 0.00
0 31457 9.52 0.00
0 -15729 9.53 0.00
0 -5243 9.56 0.00
0 31457 9.53 0.00
0 13107 9.54 0.00
0 13107 9.55 0.00
0 13107 9.58 0.00
0 31457 9.54 0.00
0 13107 9.54 0.00
0 -15729 9.52 0.00
0 31457 9.54 0.00
0 13107 9.55 0.00
0 13107 9.55 0.00
0 -5243 9.54 0.00
0 2621 9.56 0.00
0 13107 9.53 0.00
0 13107 9.54 0.00
0 13107 9.55 0.00
0 31457 9.55 0.00
0 -5243 9.55 0.00
0 31457 9.53 0.00
0 13107 9.53 0.00
0 -15729 9.51 0.00
0 31457 9.55 0.00
0 31457 9.55 0.00
0 31457 9.55 0.00
0 31457 9.55 0.00
0 2621 9.54 0.00
0 -15729 9.55 0.00
0 -15729 9.54 0.00
0 -15729 9.53 0.00
0 13107 9.55 0.00
0 31457 9.54 0.00
0 13107 9.54 0.00
0 31457 9.54 0.00
0 13107 9.55 0.00
0 31457 9.52 0.00
0 31457 9.55 0.00
0 13107 9.54 0.00
0 13107 9.54 0.00
0 13107 9.55 0.00
0 31457 9.54 0.00
0 31457 9.52 0.00
0 13107 9.55 0.00
0 31457 9.54 0.00
0 13107 9.55 0.00
0 13107 9.54 0.00
0 31457 9.52 0.00
0 13107 9.54 0.00
0 13107 9.55 0.00
0 31457 9.53 0.00
0 -15729 9.52 0.00
0 31457 9.53 0.00
0 13107 9.53 0.00
0 31457 9.56 0.00
0 -5243 9.54 0.00
0 -15729 9.54 0.00
0 31457 9.53 0.00
0 13107 9.54 0.00
0 31457 9.56 0.00
0 13107 9.55 0.00
0 31457 9.53 0.00
0 31457 9.51 0.00
0 -52
