deg hall1 accelX accelY
180 -5243 0.00 5.00
180 -26214 0.00 -2.08
180 31457 0.00 2.02
180 2621 0.00 2.30
180 -18350 0.00 1.70
180 10486 0.00 5.27
180 20972 0.00 0.85
180 -26214 0.00 0.00
180 -20972 0.00 0.71
180 13107 0.00 -0.99
180 5243 0.00 -1.59
180 -23593 0.00 2.09
152 5243 0.00 0.03
108 701 2.64 5.90
100 874 4.40 2.85
100 680 3.44 3.25
101 763 -1.73 -1.00
101 -10486 6.07 0.00
101 5243 1.06 0.00
101 20972 1.93 0.00
99 10486 9.44 0.00
53 20972 0.00 6.73
7 -23593 0.00 2.22
0 26214 0.00 4.86
0 7864 0.00 0.22
0 -2621 0.00 2.06
0 18350 0.00 1.47
0 23593 0.00 0.42
0 7864 0.00 7.45
0 0 0.00 0.02
0 -18350 0.00 1.73
0 -26214 0.00 2.07
0 -18350 0.00 -0.31
0 -7864 0.00 2.33
0 7864 0.00 0.99
0 -28836 0.00 1.63
0 -15729 0.00 0.61
0 -20972 0.00 6.33
0 0 0.00 2.97
0 -18350 0.00 -0.25
0 7864 0.00 0.93
0 -20972 0.00 3.00
0 -10486 0.00 1.17
0 18350 0.00 0.79
0 31457 0.00 2.64
0 -18350 0.00 4.77
5 -5243 0.00 -1.35
17 749 -1.16 4.62
24 723 2.88 5.06
25 886 -0.26 2.32
21 716 5.21 -2.72
14 760 0.13 0.00
1 -28836 0.00 0.00
0 15729 0.00 0.00
0 -7864 9.23 0.00
0 -7864 8.59 0.00
0 5243 7.72 0.00
0 -13107 8.14 0.00
0 23593 7.72 0.00
0 28836 7.53 0.00
0 -5243 7.71 0.00
0 20972 7.80 0.00
0 -31457 8.41 0.00
0 -15729 8.52 0.00
0 -7864 8.23 0.00
0 7864 8.40 0.00
0 -2621 8.23 0.00
0 -28836 8.08 0.00
0 20972 7.91 0.00
0 -18350 7.79 0.00
0 -28836 7.81 0.00
0 10486 7.95 0.00
0 -10486 8.05 0.00
0 20972 8.20 0.00
0 10486 8.14 0.00
0 -26214 8.16 0.00
0 10486 8.18 0.00
0 5243 8.14 0.00
0 18350 8.05 0.00
0 -7864 8.05 0.00
0 20972 7.94 0.00
0 10486 7.98 0.00
0 -10486 8.02 0.00
0 -13107 8.08 0.00
0 -23593 8.10 0.00
0 13107 8.15 0.00
0 -23593 8.13 0.00
0 15729 8.10 0.00
0 7864 8.06 0.00
0 -10486 8.03 0.00
0 -10486 8.03 0.00
0 7864 8.03 0.00
0 -20972 8.05 0.00
0 15729 8.07 0.00
0 23593 8.12 0.00
0 23593 8.07 0.00
0 5243 8.07 0.00
0 15729 8.03 0.00
0 -2621 8.04 0.00
0 26214 8.05 0.00
0 7864 8.05 0.00
0 -2621 8.04 0.00
0 15729 8.08 0.00
0 15729 8.09 0.00
0 -31457 8.06 0.00
0 15729 8.06 0.00
0 -2621 8.08 0.00
0 -20972 8.06 0.00
0 15729 8.05 0.00
0 15729 8.08 0.00
0 15729 8.07 0.00
0 15729 8.09 0.00
0 15729 8.09 0.00
0 -2621 8.06 0.00
0 -31457 8.08 0.00
0 15729 8.06 0.00
0 -2621 8.07 0.00
0 15729 8.04 0.00
0 15729 8.06 0.00
0 -31457 8.05 0.00
0 -20972 8.07 0.00
0 -20972 8.05 0.00
0 15729 8.08 0.00
0 15729 8.06 0.00
0 -31457 8.07 0.00
0 -31457 8.10 0.00
0 -2621 8.08 0.00
0 15729 8.06 0.00
0 15729 8.06 0.00
0 -31457 8.07 0.00
0 15729 8.06 0.00
0 15729 8.07 0.00
0 -31457 8.07 0.00
0 -31457 8.05 0.00
0 -31457 8.07 0.00
0 -2621 8.05 0.00
0 15729 8.06 0.00
0 -20972 8.07 0.00
0 15729 8.07 0.00
0 -2621 8.07 0.00
0 15729 8.06 0.00
0 15729 8.04 0.00
0 15729 8.05 0.00
0 15729 8.06 0.00
0 15729 8.04 0.00
0 -2621 8.05 0.00
0 15729 8.08 0.00
0 15729 8.06 0.00
0 -2621 8.09 0.00
0 15729 8.07 0.00
0 -31457 8.05 0.00
0 -2621 8.07 0.00
0 -2621 8.06 0.00
0 -31457 8.04 0.00
0 15729 8.07 0.00
0 15729 8.06 0.00
0 -20972 8.05 0.00
0 -2621 8.06 0.00
0 -2621 8.06 0.00
0 15729 8.07 0.00
0 15729 8.05 0.00
0 15729 8.05 0.00
0 -20972 8.06 0.00
0 -31457 8.06 0.00
0 15729 8.09 0.00
0 -31457 8.03 0.00
0 15729 8.05 0.00
0 -31457 8.06 0.00
0 -31457 8.04 0.00
0 -31457 8.07 0.00
0 15729 8.07 0.00
0 -13107 8.08 0.00
0 15729 8.05 0.00
0 15729 8.07 0.00
0 15729 8.06 0.00
0 15729 8.04 0.00
0 -31457 8.06 0.00
0 -2621 8.05 0.00
0 15729 8.07 0.00
0 15729 8.08 0.00
0 -2621 8.04 0.00
0 -31457 8.04 0.00
0 -31457 8.07 0.00
0 15729 8.05 0.00
0 -2621 8.07 0.00
0 -2621 8.05 0.00
0 15729 8.08 0.00
0 15729 8.06 0.00
0 15729 8.05 0.00
0 15729 8.06 0.00
0 -2621 8.06 0.00
0 15729 8.07 0.00
0 -2621 8.07 0.00
0 -13107 8.07 0.00
0 15729 8.06 0.00
0 15729 8.06 0.00
0 15729 8.08 0.00
0 15729 8.06 0.00
0 15729 8.06 0.00
0 15729 8.06 0.00
0 15729 8.06 0.00
0 15729 8.05 0.00
0 -31457 8.07 0.00
0 -31457 8.06 0.00
0 15729 8.06 0.00
0 15729 8.07 0.00
0 15729 8.06 0.00
0 15729 8.07 0.00
0 15729 8.06 0.00
0 15729 8.07 0.00
0 -31457 8.05 0.00
0 15729 8.06 0.00
0 -31457 8.08 0.00
0 15729 8.07 0.00
0 -2621 8.06 0.00
0 15729 8.06 0.00
0 15729 8.05 0.00
0 15729 8.06 0.00
0 15729 8.05 0.00
0 -314
